Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,season,league_name,league_id,team_name,Sh,SoT,SoT%,G/Sh,G/SoT,Dist
2016-07-10,19:30,Série A,Matchweek 14,Sun,Home,D,0,0,Fluminense,55.0,6938.0,,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,2016,brasileirao,24,2016 Vitória,26.0,7.0,26.9,0.0,0.0,
2016-07-17,16:00,Série A,Matchweek 15,Sun,Away,D,1,1,Ath Paranaense,48.0,,,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,2016,brasileirao,24,2016 Vitória,16.0,3.0,18.8,0.0,0.0,
2016-07-24,18:30,Série A,Matchweek 16,Sun,Home,L,2,3,Santos,56.0,9244.0,,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,,2016,brasileirao,24,2016 Vitória,23.0,6.0,26.1,0.09,0.33,
2016-07-30,18:30,Série A,Matchweek 17,Sat,Away,L,0,1,Figueirense,64.0,4252.0,,5-4-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2016,brasileirao,24,2016 Vitória,12.0,2.0,16.7,0.0,0.0,
2016-08-03,19:30,Série A,Matchweek 18,Wed,Home,W,3,1,Coritiba,54.0,7182.0,,4-2-3-1,4-1-4-1,André Luiz de Freitas Castro,Match Report,,2016,brasileirao,24,2016 Vitória,11.0,3.0,27.3,0.18,0.67,
2016-08-07,16:00,Série A,Matchweek 19,Sun,Away,L,1,2,Palmeiras,41.0,30330.0,,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,,2016,brasileirao,24,2016 Vitória,10.0,2.0,20.0,0.0,0.0,
2016-08-14,16:00,Série A,Matchweek 20,Sun,Home,D,2,2,Santa Cruz,53.0,6797.0,,4-2-3-1,4-2-3-1,Emerson De Almeida Ferreira,Match Report,,2016,brasileirao,24,2016 Vitória,14.0,7.0,50.0,0.14,0.29,
2016-08-22,20:00,Série A,Matchweek 21,Mon,Away,L,1,2,Corinthians,44.0,20207.0,,4-2-3-1,4-1-4-1,Bruno Arleu de Araujo,Match Report,,2016,brasileirao,24,2016 Vitória,9.0,0.0,0.0,0.0,,
2016-08-25,21:45,Sudamericana,Second stage,Thu,Home,W,2,1,br Coritiba,,3549.0,,,,José Argote,Match Report,Leg 1 of 2,2016,brasileirao,24,2016 Vitória,,,,,,
2016-08-28,18:30,Série A,Matchweek 22,Sun,Home,W,2,1,América (MG),49.0,8477.0,,4-2-3-1,4-5-1,Anderson Daronco,Match Report,,2016,brasileirao,24,2016 Vitória,9.0,3.0,33.3,0.22,0.67,
2016-08-31,17:00,Sudamericana,Second stage,Wed,Away,L,0,1,br Coritiba,,5228.0,,,,Klever Rojas,Match Report,Leg 2 of 2; Coritiba won,2016,brasileirao,24,2016 Vitória,,,,,,
2016-09-07,19:30,Série A,Matchweek 23,Wed,Away,L,1,2,Atlético Mineiro,50.0,13532.0,,4-2-3-1,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,2016,brasileirao,24,2016 Vitória,17.0,5.0,29.4,0.06,0.2,
2016-09-10,18:30,Série A,Matchweek 24,Sat,Home,L,1,2,Flamengo,46.0,28387.0,,4-1-4-1,4-2-3-1,Vinicius Furlan,Match Report,,2016,brasileirao,24,2016 Vitória,17.0,6.0,35.3,0.06,0.17,
2016-09-15,21:00,Série A,Matchweek 25,Thu,Away,W,1,0,Internacional,34.0,20942.0,,4-4-1-1,4-2-3-1,Emerson Luiz Sobral,Match Report,,2016,brasileirao,24,2016 Vitória,12.0,5.0,41.7,0.08,0.2,
2016-09-18,18:30,Série A,Matchweek 26,Sun,Home,L,0,1,Botafogo (RJ),63.0,9900.0,,4-2-3-1,4-4-1-1,Rodrigo D'Alonso Ferreira,Match Report,,2016,brasileirao,24,2016 Vitória,21.0,6.0,28.6,0.0,0.0,
2016-09-25,16:00,Série A,Matchweek 27,Sun,Home,W,2,0,São Paulo,44.0,10980.0,,4-2-3-1,4-2-3-1,Francisco Carlos do Nascimento,Match Report,,2016,brasileirao,24,2016 Vitória,15.0,2.0,13.3,0.07,0.5,
2016-10-01,16:00,Série A,Matchweek 28,Sat,Away,W,4,1,Chapecoense,38.0,10363.0,,4-2-3-1,4-1-4-1,Pablo Dos Santos Alves,Match Report,,2016,brasileirao,24,2016 Vitória,8.0,6.0,75.0,0.5,0.67,
2016-10-05,19:30,Série A,Matchweek 29,Wed,Home,L,0,1,Grêmio,57.0,19652.0,,4-2-3-1,4-2-3-1,Emerson De Almeida Ferreira,Match Report,,2016,brasileirao,24,2016 Vitória,11.0,3.0,27.3,0.0,0.0,
2016-10-13,19:30,Série A,Matchweek 30,Thu,Away,L,0,2,Ponte Preta,57.0,8915.0,,4-2-3-1,4-1-4-1,Wagner do Nascimento Magalhaes,Match Report,,2016,brasileirao,24,2016 Vitória,10.0,0.0,0.0,0.0,,
2016-10-16,18:30,Série A,Matchweek 31,Sun,Away,L,0,1,Sport Recife,45.0,24138.0,,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,,2016,brasileirao,24,2016 Vitória,6.0,3.0,50.0,0.0,0.0,
2016-10-23,16:00,Série A,Matchweek 32,Sun,Home,L,0,1,Cruzeiro,57.0,27489.0,,4-2-3-1,4-3-3,Thiago Duarte Peixoto,Match Report,,2016,brasileirao,24,2016 Vitória,16.0,7.0,43.8,0.0,0.0,
2016-10-28,19:30,Série A,Matchweek 33,Fri,Away,D,2,2,Fluminense,42.0,20005.0,,4-3-3,4-2-3-1,Nielson Nogueira Dias,Match Report,,2016,brasileirao,24,2016 Vitória,20.0,5.0,25.0,0.1,0.4,
2016-11-06,16:00,Série A,Matchweek 34,Sun,Home,W,3,2,Ath Paranaense,52.0,21002.0,,4-3-3,4-2-3-1,Marcelo de Lima Henrique,Match Report,,2016,brasileirao,24,2016 Vitória,25.0,5.0,20.0,0.12,0.6,
2016-11-17,19:30,Série A,Matchweek 35,Thu,Away,L,2,3,Santos,48.0,9258.0,,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,,2016,brasileirao,24,2016 Vitória,16.0,7.0,43.8,0.06,0.14,
2016-11-20,16:00,Série A,Matchweek 36,Sun,Home,W,4,0,Figueirense,46.0,22648.0,,4-2-3-1,4-2-3-1,Luiz Flavio De Oliveira,Match Report,,2016,brasileirao,24,2016 Vitória,21.0,9.0,42.9,0.19,0.44,
2016-11-28,20:00,Série A,Matchweek 37,Mon,Away,W,1,0,Coritiba,36.0,12755.0,,4-2-3-1,4-4-2,Elmo Alves Resende Cunha,Match Report,,2016,brasileirao,24,2016 Vitória,6.0,2.0,33.3,0.17,0.5,
2016-12-11,16:00,Série A,Matchweek 38,Sun,Home,L,1,2,Palmeiras,39.0,34757.0,,4-2-3-1,4-3-3,Dewson Fernando Freitas da Silva,Match Report,,2016,brasileirao,24,2016 Vitória,14.0,1.0,7.1,0.07,1.0,
2016-05-15,18:30,Série A,Matchweek 1,Sun,Home,D,0,0,Chapecoense,69.0,18219.0,,4-2-3-1,4-3-3,Nielson Nogueira Dias,Match Report,,2016,brasileirao,24,2016 Internacional,13.0,8.0,61.5,0.0,0.0,
2016-05-22,16:00,Série A,Matchweek 2,Sun,Away,W,2,1,São Paulo,46.0,19509.0,,4-3-2-1,4-2-3-1,Pericles Bassols Pegado Cortez,Match Report,,2016,brasileirao,24,2016 Internacional,12.0,4.0,33.3,0.17,0.5,
2016-05-26,16:00,Série A,Matchweek 3,Thu,Home,W,1,0,Sport Recife,51.0,24840.0,,4-3-2-1,4-2-3-1,Igor Junior Benevenuto,Match Report,,2016,brasileirao,24,2016 Internacional,13.0,7.0,53.8,0.08,0.14,
2016-05-29,18:30,Série A,Matchweek 4,Sun,Away,W,1,0,Santos,50.0,4468.0,,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,,2016,brasileirao,24,2016 Internacional,11.0,3.0,27.3,0.09,0.33,
2016-06-01,19:30,Série A,Matchweek 5,Wed,Home,W,1,0,Ath Paranaense,49.0,17874.0,,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,2016,brasileirao,24,2016 Internacional,9.0,1.0,11.1,0.11,1.0,
2016-06-05,16:00,Série A,Matchweek 6,Sun,Away,L,0,1,Vitória,60.0,8924.0,,4-2-3-1,4-2-3-1,Thiago Duarte Peixoto,Match Report,,2016,brasileirao,24,2016 Internacional,10.0,2.0,20.0,0.0,0.0,
2016-06-11,16:00,Série A,Matchweek 7,Sat,Home,W,3,1,América (MG),51.0,15640.0,,4-2-3-1,4-2-3-1,Luiz Flavio De Oliveira,Match Report,,2016,brasileirao,24,2016 Internacional,12.0,4.0,33.3,0.25,0.75,
2016-06-16,19:30,Série A,Matchweek 8,Thu,Home,W,2,0,Atlético Mineiro,45.0,21881.0,,4-2-3-1,4-2-3-1,Pericles Bassols Pegado Cortez,Match Report,,2016,brasileirao,24,2016 Internacional,12.0,6.0,50.0,0.17,0.33,
2016-06-19,16:00,Série A,Matchweek 9,Sun,Away,L,2,3,Figueirense,59.0,8741.0,,4-2-3-1,4-4-1-1,Luiz Flavio De Oliveira,Match Report,,2016,brasileirao,24,2016 Internacional,19.0,7.0,36.8,0.11,0.29,
2016-06-23,21:30,Série A,Matchweek 10,Thu,Away,D,1,1,Coritiba,45.0,8798.0,,4-2-3-1,4-1-4-1,Eduardo Tomaz De Aquino Valadão,Match Report,,2016,brasileirao,24,2016 Internacional,10.0,6.0,60.0,0.1,0.17,
2016-06-26,16:00,Série A,Matchweek 11,Sun,Home,L,2,3,Botafogo (RJ),62.0,21562.0,,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,,2016,brasileirao,24,2016 Internacional,23.0,6.0,26.1,0.09,0.33,
2016-06-29,19:30,Série A,Matchweek 12,Wed,Away,L,0,1,Flamengo,59.0,21000.0,,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,2016,brasileirao,24,2016 Internacional,7.0,0.0,0.0,0.0,,
2016-07-03,11:00,Série A,Matchweek 13,Sun,Home,L,0,1,Grêmio,54.0,36229.0,,4-1-3-2,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,2016,brasileirao,24,2016 Internacional,20.0,3.0,15.0,0.0,0.0,
2016-07-10,16:00,Série A,Matchweek 14,Sun,Away,L,0,1,Santa Cruz,52.0,8749.0,,4-2-3-1,4-2-3-1,Sandro Ricci,Match Report,,2016,brasileirao,24,2016 Internacional,11.0,2.0,18.2,0.0,0.0,
2016-07-17,16:00,Série A,Matchweek 15,Sun,Home,L,0,1,Palmeiras,58.0,27293.0,,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,,2016,brasileirao,24,2016 Internacional,8.0,2.0,25.0,0.0,0.0,
2016-07-24,11:00,Série A,Matchweek 16,Sun,Away,D,2,2,Ponte Preta,49.0,5940.0,,4-2-3-1,4-2-3-1,Leonardo Garcia Cavaleiro,Match Report,,2016,brasileirao,24,2016 Internacional,6.0,2.0,33.3,0.33,1.0,
2016-07-31,16:00,Série A,Matchweek 17,Sun,Home,L,0,1,Corinthians,54.0,30098.0,,4-2-3-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,,2016,brasileirao,24,2016 Internacional,6.0,2.0,33.3,0.0,0.0,
2016-08-04,21:00,Série A,Matchweek 18,Thu,Away,L,2,4,Cruzeiro,58.0,12454.0,,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,,2016,brasileirao,24,2016 Internacional,11.0,4.0,36.4,0.09,0.25,
2016-08-07,16:15,Série A,Matchweek 19,Sun,Home,D,2,2,Fluminense,53.0,19552.0,,4-2-3-1,4-2-3-1,Rafael Traci,Match Report,,2016,brasileirao,24,2016 Internacional,15.0,7.0,46.7,0.13,0.29,
2016-08-15,20:00,Série A,Matchweek 20,Mon,Away,L,0,1,Chapecoense,43.0,11360.0,,4-2-3-1,4-3-2-1,Joao Batista de Arruda,Match Report,,2016,brasileirao,24,2016 Internacional,10.0,3.0,30.0,0.0,0.0,
2016-08-21,16:00,Série A,Matchweek 21,Sun,Home,D,1,1,São Paulo,58.0,23079.0,,4-2-3-1,4-2-3-1,Gilberto Rodrigues Castro Junior,Match Report,,2016,brasileirao,24,2016 Internacional,30.0,10.0,33.3,0.0,0.0,
2016-08-28,18:30,Série A,Matchweek 22,Sun,Away,D,1,1,Sport Recife,38.0,5288.0,,4-2-3-1,4-2-3-1,Grazianni Maciel Rocha,Match Report,,2016,brasileirao,24,2016 Internacional,8.0,3.0,37.5,0.0,0.0,
2016-09-08,21:00,Série A,Matchweek 23,Thu,Home,W,2,1,Santos,59.0,29996.0,,4-2-3-1,4-2-3-1,Rodrigo Batista Raposo,Match Report,,2016,brasileirao,24,2016 Internacional,21.0,6.0,28.6,0.1,0.33,
2016-09-11,16:00,Série A,Matchweek 24,Sun,Away,L,1,2,Ath Paranaense,47.0,12756.0,,4-2-3-1,4-2-3-1,Paulo Henrique Schleinch Vollkopf,Match Report,,2016,brasileirao,24,2016 Internacional,13.0,5.0,38.5,0.08,0.2,
2016-09-15,21:00,Série A,Matchweek 25,Thu,Home,L,0,1,Vitória,66.0,20942.0,,4-2-3-1,4-4-1-1,Emerson Luiz Sobral,Match Report,,2016,brasileirao,24,2016 Internacional,15.0,6.0,40.0,0.0,0.0,
2016-09-19,20:00,Série A,Matchweek 26,Mon,Away,L,0,1,América (MG),56.0,1737.0,,4-1-4-1,4-1-4-1,Rafael Traci,Match Report,,2016,brasileirao,24,2016 Internacional,9.0,2.0,22.2,0.0,0.0,
2016-09-25,18:30,Série A,Matchweek 27,Sun,Away,L,1,3,Atlético Mineiro,44.0,20311.0,,4-2-3-1,4-2-3-1,Pericles Bassols Pegado Cortez,Match Report,,2016,brasileirao,24,2016 Internacional,14.0,7.0,50.0,0.07,0.14,
2016-10-01,21:00,Série A,Matchweek 28,Sat,Home,W,1,0,Figueirense,41.0,30796.0,,4-2-3-1,4-4-1-1,Luis César De Oliveira Magalhães,Match Report,,2016,brasileirao,24,2016 Internacional,15.0,4.0,26.7,0.07,0.25,
2016-10-06,19:30,Série A,Matchweek 29,Thu,Home,W,1,0,Coritiba,54.0,31431.0,,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,,2016,brasileirao,24,2016 Internacional,10.0,3.0,30.0,0.0,0.0,
2016-10-12,21:45,Série A,Matchweek 30,Wed,Away,L,0,1,Botafogo (RJ),47.0,10176.0,,4-2-3-1,4-3-1-2,Marielson Alves Silva,Match Report,,2016,brasileirao,24,2016 Internacional,14.0,2.0,14.3,0.0,0.0,
2016-10-16,17:00,Série A,Matchweek 31,Sun,Home,W,2,1,Flamengo,44.0,31981.0,,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,,2016,brasileirao,24,2016 Internacional,16.0,7.0,43.8,0.13,0.29,
2016-10-23,17:00,Série A,Matchweek 32,Sun,Away,D,0,0,Grêmio,31.0,47622.0,,4-2-3-1,4-2-3-1,Francisco Carlos do Nascimento,Match Report,,2016,brasileirao,24,2016 Internacional,9.0,2.0,22.2,0.0,0.0,
2016-10-29,18:30,Série A,Matchweek 33,Sat,Home,D,1,1,Santa Cruz,47.0,35376.0,,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,,2016,brasileirao,24,2016 Internacional,15.0,5.0,33.3,0.07,0.2,
2016-11-06,17:00,Série A,Matchweek 34,Sun,Away,L,0,1,Palmeiras,51.0,31967.0,,4-2-3-1,4-2-3-1,Pericles Bassols Pegado Cortez,Match Report,,2016,brasileirao,24,2016 Internacional,12.0,4.0,33.3,0.0,0.0,
2016-11-17,21:00,Série A,Matchweek 35,Thu,Home,D,1,1,Ponte Preta,55.0,28774.0,,4-2-3-1,4-1-4-1,Heber Roberto Lopes,Match Report,,2016,brasileirao,24,2016 Internacional,9.0,3.0,33.3,0.11,0.33,
2016-11-21,20:00,Série A,Matchweek 36,Mon,Away,L,0,1,Corinthians,42.0,19493.0,,4-2-3-1,4-1-4-1,Rodolpho Toski Marques,Match Report,,2016,brasileirao,24,2016 Internacional,10.0,2.0,20.0,0.0,0.0,
2016-11-27,17:00,Série A,Matchweek 37,Sun,Home,W,1,0,Cruzeiro,51.0,25352.0,,4-2-3-1,4-4-2,Marcelo Aparecido Ribeiro De Souza,Match Report,,2016,brasileirao,24,2016 Internacional,12.0,4.0,33.3,0.08,0.25,
2016-12-11,17:00,Série A,Matchweek 38,Sun,Away,D,1,1,Fluminense,46.0,3377.0,,4-2-3-1,4-4-1-1,Heber Roberto Lopes,Match Report,,2016,brasileirao,24,2016 Internacional,19.0,4.0,21.1,0.05,0.25,
2016-05-15,16:00,Série A,Matchweek 1,Sun,Home,D,0,0,Ponte Preta,53.0,5458.0,,4-1-4-1,4-2-3-1,Emerson De Almeida Ferreira,Match Report,,2016,brasileirao,24,2016 Figueirense,13.0,4.0,30.8,0.0,0.0,
2016-05-21,21:00,Série A,Matchweek 2,Sat,Away,D,2,2,Cruzeiro,30.0,12647.0,,4-1-4-1,4-2-3-1,Wagner Reway,Match Report,,2016,brasileirao,24,2016 Figueirense,13.0,5.0,38.5,0.15,0.4,
2016-05-25,19:30,Série A,Matchweek 3,Wed,Home,D,2,2,Santos,46.0,5849.0,,4-4-1-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,2016,brasileirao,24,2016 Figueirense,13.0,5.0,38.5,0.15,0.4,
2016-05-28,18:30,Série A,Matchweek 4,Sat,Away,L,1,2,Ath Paranaense,52.0,10479.0,,4-2-3-1,4-2-3-1,Pericles Bassols Pegado Cortez,Match Report,,2016,brasileirao,24,2016 Figueirense,11.0,4.0,36.4,0.09,0.25,
2016-06-01,21:45,Série A,Matchweek 5,Wed,Home,W,1,0,São Paulo,37.0,5271.0,,4-1-4-1,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,2016,brasileirao,24,2016 Figueirense,17.0,5.0,29.4,0.06,0.2,
2016-06-05,11:00,Série A,Matchweek 6,Sun,Away,L,0,1,América (MG),50.0,2173.0,,4-1-4-1,4-2-3-1,Raphael Claus,Match Report,,2016,brasileirao,24,2016 Figueirense,13.0,7.0,53.8,0.0,0.0,
2016-06-12,16:00,Série A,Matchweek 7,Sun,Home,W,1,0,Flamengo,37.0,10948.0,,4-4-1-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2016,brasileirao,24,2016 Figueirense,8.0,5.0,62.5,0.13,0.2,
2016-06-15,21:00,Série A,Matchweek 8,Wed,Away,L,0,1,Santa Cruz,47.0,10019.0,,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,2016,brasileirao,24,2016 Figueirense,8.0,1.0,12.5,0.0,0.0,
2016-06-19,16:00,Série A,Matchweek 9,Sun,Home,W,3,2,Internacional,42.0,8741.0,,4-4-1-1,4-2-3-1,Luiz Flavio De Oliveira,Match Report,,2016,brasileirao,24,2016 Figueirense,17.0,6.0,35.3,0.12,0.33,
2016-06-22,21:00,Série A,Matchweek 10,Wed,Away,D,0,0,Botafogo (RJ),36.0,3012.0,,4-2-3-1,4-3-2-1,Emerson De Almeida Ferreira,Match Report,,2016,brasileirao,24,2016 Figueirense,9.0,3.0,33.3,0.0,0.0,
2016-06-26,18:30,Série A,Matchweek 11,Sun,Home,D,0,0,Coritiba,50.0,5834.0,,4-2-3-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,,2016,brasileirao,24,2016 Figueirense,8.0,3.0,37.5,0.0,0.0,
2016-06-30,19:30,Série A,Matchweek 12,Thu,Away,L,0,4,Palmeiras,37.0,32834.0,,4-2-3-1,4-2-3-1,Gilberto Rodrigues Castro Junior,Match Report,,2016,brasileirao,24,2016 Figueirense,8.0,3.0,37.5,0.0,0.0,
2016-07-03,19:00,Série A,Matchweek 13,Sun,Home,D,1,1,Atlético Mineiro,54.0,5226.0,,4-4-1-1,4-2-3-1,Rafael Traci,Match Report,,2016,brasileirao,24,2016 Figueirense,17.0,7.0,41.2,0.06,0.14,
2016-07-10,11:00,Série A,Matchweek 14,Sun,Away,L,1,2,Grêmio,38.0,34013.0,,4-2-3-1,4-2-3-1,Jailson Macêdo Freitas,Match Report,,2016,brasileirao,24,2016 Figueirense,13.0,1.0,7.7,0.08,1.0,
2016-07-17,16:00,Série A,Matchweek 15,Sun,Home,D,1,1,Chapecoense,45.0,6017.0,,4-2-3-1,4-3-2-1,Sandro Ricci,Match Report,,2016,brasileirao,24,2016 Figueirense,10.0,3.0,30.0,0.0,0.0,
2016-07-23,16:00,Série A,Matchweek 16,Sat,Away,D,1,1,Corinthians,32.0,38507.0,,4-2-3-1,4-2-3-1,Marielson Alves Silva,Match Report,,2016,brasileirao,24,2016 Figueirense,7.0,4.0,57.1,0.14,0.25,
2016-07-30,18:30,Série A,Matchweek 17,Sat,Home,W,1,0,Vitória,36.0,4252.0,,4-2-3-1,5-4-1,Leandro Pedro Vuaden,Match Report,,2016,brasileirao,24,2016 Figueirense,6.0,3.0,50.0,0.17,0.33,
2016-08-07,18:30,Série A,Matchweek 19,Sun,Home,D,1,1,Sport Recife,41.0,5075.0,,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,2016,brasileirao,24,2016 Figueirense,13.0,4.0,30.8,0.08,0.25,
2016-08-13,18:30,Série A,Matchweek 20,Sat,Away,L,0,2,Ponte Preta,57.0,3753.0,,4-2-3-1,4-2-3-1,Eduardo Tomaz De Aquino Valadão,Match Report,,2016,brasileirao,24,2016 Figueirense,3.0,0.0,0.0,0.0,,
2016-08-21,18:30,Série A,Matchweek 21,Sun,Home,L,1,2,Cruzeiro,50.0,2578.0,,4-2-3-1,4-2-3-1,Joao Batista de Arruda,Match Report,,2016,brasileirao,24,2016 Figueirense,15.0,9.0,60.0,0.07,0.11,
2016-08-24,21:45,Sudamericana,Second stage,Wed,Home,W,4,2,br Flamengo,,5400.0,,,,Daniel Fedorczuk,Match Report,Leg 1 of 2,2016,brasileirao,24,2016 Figueirense,,,,,,
2016-08-28,11:00,Série A,Matchweek 22,Sun,Away,W,1,0,Santos,27.0,11456.0,,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,,2016,brasileirao,24,2016 Figueirense,4.0,1.0,25.0,0.0,0.0,
2016-08-31,21:45,Sudamericana,Second stage,Wed,Away,L,1,3,br Flamengo,,7449.0,,,,Wilson Lamouroux,Match Report,Leg 2 of 2; Flamengo won,2016,brasileirao,24,2016 Figueirense,,,,,,
2016-09-03,16:00,Série A,Matchweek 18,Sat,Away,L,2,3,Fluminense,47.0,6136.0,,4-2-3-1,4-2-3-1,Rodrigo Batista Raposo,Match Report,,2016,brasileirao,24,2016 Figueirense,10.0,4.0,40.0,0.2,0.5,
2016-09-07,16:00,Série A,Matchweek 23,Wed,Home,W,1,0,Ath Paranaense,46.0,5744.0,,4-4-1-1,4-2-3-1,Pablo Dos Santos Alves,Match Report,,2016,brasileirao,24,2016 Figueirense,11.0,4.0,36.4,0.09,0.25,
2016-09-11,11:00,Série A,Matchweek 24,Sun,Away,L,1,3,São Paulo,41.0,27365.0,,4-4-1-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,2016,brasileirao,24,2016 Figueirense,7.0,4.0,57.1,0.0,0.0,
2016-09-14,19:30,Série A,Matchweek 25,Wed,Home,D,2,2,América (MG),48.0,3323.0,,4-4-1-1,4-1-4-1,Jose Claudio Rocha Filho,Match Report,,2016,brasileirao,24,2016 Figueirense,9.0,5.0,55.6,0.11,0.2,
2016-09-18,11:00,Série A,Matchweek 26,Sun,Away,L,0,2,Flamengo,35.0,29605.0,,4-2-3-1,4-2-3-1,Luiz Flavio De Oliveira,Match Report,,2016,brasileirao,24,2016 Figueirense,4.0,0.0,0.0,0.0,,
2016-09-25,11:00,Série A,Matchweek 27,Sun,Home,W,3,1,Santa Cruz,34.0,6860.0,,4-2-3-1,4-1-4-1,Paulo Henrique Schleinch Vollkopf,Match Report,,2016,brasileirao,24,2016 Figueirense,5.0,3.0,60.0,0.4,0.67,
2016-10-01,21:00,Série A,Matchweek 28,Sat,Away,L,0,1,Internacional,59.0,30796.0,,4-4-1-1,4-2-3-1,Luis César De Oliveira Magalhães,Match Report,,2016,brasileirao,24,2016 Figueirense,6.0,1.0,16.7,0.0,0.0,
2016-10-09,17:00,Série A,Matchweek 29,Sun,Home,L,0,1,Botafogo (RJ),51.0,12325.0,,4-2-3-1,4-3-1-2,Wilton Sampaio,Match Report,,2016,brasileirao,24,2016 Figueirense,10.0,0.0,0.0,0.0,,
2016-10-12,19:30,Série A,Matchweek 30,Wed,Away,D,0,0,Coritiba,33.0,12087.0,,4-2-3-1,4-2-3-1,Luiz Flavio De Oliveira,Match Report,,2016,brasileirao,24,2016 Figueirense,7.0,1.0,14.3,0.0,0.0,
2016-10-16,17:00,Série A,Matchweek 31,Sun,Home,L,1,2,Palmeiras,48.0,16467.0,,4-1-4-1,4-3-3,Igor Junior Benevenuto,Match Report,,2016,brasileirao,24,2016 Figueirense,5.0,2.0,40.0,0.2,0.5,
2016-10-23,19:30,Série A,Matchweek 32,Sun,Away,L,0,3,Atlético Mineiro,46.0,14615.0,,4-1-4-1,4-2-3-1,Grazianni Maciel Rocha,Match Report,,2016,brasileirao,24,2016 Figueirense,10.0,2.0,20.0,0.0,0.0,
2016-10-29,19:30,Série A,Matchweek 33,Sat,Home,D,0,0,Grêmio,50.0,8431.0,,4-3-3,4-2-2-2,Eduardo Tomaz De Aquino Valadão,Match Report,,2016,brasileirao,24,2016 Figueirense,9.0,1.0,11.1,0.0,0.0,
2016-11-06,19:30,Série A,Matchweek 34,Sun,Away,L,0,1,Chapecoense,43.0,9075.0,,4-1-4-1,4-1-4-1,Wagner do Nascimento Magalhaes,Match Report,,2016,brasileirao,24,2016 Figueirense,10.0,4.0,40.0,0.0,0.0,
2016-11-16,21:45,Série A,Matchweek 35,Wed,Home,D,1,1,Corinthians,49.0,5694.0,,3-5-1-1,4-1-4-1,Anderson Daronco,Match Report,,2016,brasileirao,24,2016 Figueirense,7.0,5.0,71.4,0.14,0.2,
2016-11-20,16:00,Série A,Matchweek 36,Sun,Away,L,0,4,Vitória,54.0,22648.0,,4-2-3-1,4-2-3-1,Luiz Flavio De Oliveira,Match Report,,2016,brasileirao,24,2016 Figueirense,14.0,4.0,28.6,0.0,0.0,
2016-11-27,19:30,Série A,Matchweek 37,Sun,Home,W,1,0,Fluminense,42.0,1842.0,,3-4-3,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,2016,brasileirao,24,2016 Figueirense,11.0,3.0,27.3,0.09,0.33,
2016-12-11,16:00,Série A,Matchweek 38,Sun,Away,L,0,2,Sport Recife,33.0,25271.0,,3-5-1-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,2016,brasileirao,24,2016 Figueirense,4.0,2.0,50.0,0.0,0.0,
2016-05-15,11:00,Série A,Matchweek 1,Sun,Home,W,4,1,Vitória,38.0,20038.0,,4-2-3-1,4-2-3-1,Pablo Dos Santos Alves,Match Report,,2016,brasileirao,24,2016 Santa Cruz,7.0,5.0,71.4,0.43,0.6,
2016-05-21,18:30,Série A,Matchweek 2,Sat,Away,D,2,2,Fluminense,43.0,3380.0,,4-2-3-1,4-2-3-1,Jailson Macêdo Freitas,Match Report,,2016,brasileirao,24,2016 Santa Cruz,10.0,3.0,30.0,0.1,0.33,
2016-05-25,21:45,Série A,Matchweek 3,Wed,Home,W,4,1,Cruzeiro,35.0,16331.0,,4-2-3-1,4-1-2-1-2,Anderson Daronco,Match Report,,2016,brasileirao,24,2016 Santa Cruz,10.0,4.0,40.0,0.3,0.75,
