Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,season,league_name,league_id,team_name,Sh,SoT,SoT%,G/Sh,G/SoT,Dist
2017-05-27,21:00,Série A,Matchweek 3,Sat,Away,W,1,0,Vitória,48.0,7619.0,Kléber,4-3-3,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,,2017,brasileirao,24,2017 Coritiba,16,8,50.0,0.06,0.13,
2017-06-03,16:00,Série A,Matchweek 4,Sat,Home,W,1,0,Ath Paranaense,49.0,15442.0,Kléber,4-3-3,4-2-3-1,Raphael Claus,Match Report,,2017,brasileirao,24,2017 Coritiba,11,5,45.5,0.09,0.2,
2017-06-07,19:30,Série A,Matchweek 5,Wed,Home,W,1,0,Palmeiras,44.0,16648.0,Kléber,4-3-3,4-4-2,Braulio da Silva Machado,Match Report,,2017,brasileirao,24,2017 Coritiba,5,3,60.0,0.2,0.33,
2017-06-11,11:00,Série A,Matchweek 6,Sun,Away,D,2,2,Botafogo (RJ),47.0,14866.0,Kléber,4-4-2,4-3-1-2,Flavio Rodrigues De Souza,Match Report,,2017,brasileirao,24,2017 Coritiba,8,4,50.0,0.0,0.0,
2017-06-15,16:00,Série A,Matchweek 7,Thu,Home,D,0,0,Bahia,48.0,19534.0,Kléber,4-4-2,4-2-3-1,Wagner Reway,Match Report,,2017,brasileirao,24,2017 Coritiba,7,1,14.3,0.0,0.0,
2017-06-18,11:00,Série A,Matchweek 8,Sun,Home,D,0,0,Corinthians,46.0,19534.0,Werley,4-3-3,4-2-3-1,Marcelo de Lima Henrique,Match Report,,2017,brasileirao,24,2017 Coritiba,12,5,41.7,0.0,0.0,
2017-06-22,21:00,Série A,Matchweek 9,Thu,Away,L,0,2,Grêmio,48.0,19035.0,Werley,4-3-3,4-2-3-1,Pericles Bassols Pegado Cortez,Match Report,,2017,brasileirao,24,2017 Coritiba,11,6,54.5,0.0,0.0,
2017-06-25,16:00,Série A,Matchweek 10,Sun,Away,L,0,2,Cruzeiro,46.0,11778.0,Werley,4-3-3,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,2017,brasileirao,24,2017 Coritiba,9,2,22.2,0.0,0.0,
2017-07-02,19:00,Série A,Matchweek 11,Sun,Home,D,2,2,Vasco da Gama,61.0,8020.0,Kléber,4-3-3,4-2-3-1,Emerson De Almeida Ferreira,Match Report,,2017,brasileirao,24,2017 Coritiba,14,4,28.6,0.14,0.5,
2017-07-10,20:00,Série A,Matchweek 12,Mon,Home,L,0,3,Sport Recife,59.0,10192.0,Kléber,4-4-2,4-2-3-1,Jailson Macêdo Freitas,Match Report,,2017,brasileirao,24,2017 Coritiba,16,6,37.5,0.0,0.0,
2017-07-13,21:00,Série A,Matchweek 13,Thu,Away,W,4,1,Avaí,37.0,6552.0,Kléber,4-3-3,4-2-3-1,Raphael Claus,Match Report,,2017,brasileirao,24,2017 Coritiba,9,8,88.9,0.33,0.38,
2017-07-16,19:00,Série A,Matchweek 14,Sun,Home,L,1,2,Fluminense,52.0,10843.0,Wilson,4-2-3-1,4-3-3,Leandro Bizzio Marinho,Match Report,,2017,brasileirao,24,2017 Coritiba,13,4,30.8,0.08,0.25,
2017-07-19,21:00,Série A,Matchweek 15,Wed,Away,L,0,4,Ponte Preta,54.0,3832.0,Edinho Campos,4-1-4-1,4-2-3-1,Rodrigo Batista Raposo,Match Report,,2017,brasileirao,24,2017 Coritiba,13,6,46.2,0.0,0.0,
2017-07-22,19:00,Série A,Matchweek 16,Sat,Away,L,1,2,Flamengo,50.0,13014.0,Wilson,4-4-1-1,4-2-3-1,Braulio da Silva Machado,Match Report,,2017,brasileirao,24,2017 Coritiba,9,3,33.3,0.11,0.33,
2017-07-30,16:00,Série A,Matchweek 17,Sun,Home,L,0,2,Atlético Mineiro,51.0,11564.0,Werley,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,2017,brasileirao,24,2017 Coritiba,12,1,8.3,0.0,0.0,
2017-08-03,19:30,Série A,Matchweek 18,Thu,Away,W,2,1,São Paulo,33.0,53635.0,Jonas,4-5-1,4-3-3,Pericles Bassols Pegado Cortez,Match Report,,2017,brasileirao,24,2017 Coritiba,7,4,57.1,0.14,0.25,
2017-08-06,16:00,Série A,Matchweek 19,Sun,Home,W,2,0,Chapecoense,49.0,12103.0,Alecsandro,4-3-3,4-4-1-1,Wilton Sampaio,Match Report,,2017,brasileirao,24,2017 Coritiba,8,3,37.5,0.25,0.67,
2017-08-12,16:00,Série A,Matchweek 20,Sat,Away,L,0,1,Atl Goianiense,49.0,1891.0,Alecsandro,4-3-3,4-2-3-1,Grazianni Maciel Rocha,Match Report,,2017,brasileirao,24,2017 Coritiba,10,3,30.0,0.0,0.0,
2017-08-20,19:00,Série A,Matchweek 21,Sun,Home,D,0,0,Santos,45.0,8426.0,Alecsandro,4-3-3,4-2-3-1,Sandro Ricci,Match Report,,2017,brasileirao,24,2017 Coritiba,12,4,33.3,0.0,0.0,
2017-08-28,20:00,Série A,Matchweek 22,Mon,Home,L,0,1,Vitória,67.0,10036.0,Alecsandro,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,2017,brasileirao,24,2017 Coritiba,9,6,66.7,0.0,0.0,
2017-09-10,11:00,Série A,Matchweek 23,Sun,Away,D,1,1,Ath Paranaense,36.0,17420.0,Kléber,4-1-4-1,4-2-3-1,Anderson Daronco,Match Report,,2017,brasileirao,24,2017 Coritiba,5,1,20.0,0.2,1.0,
2017-09-18,20:00,Série A,Matchweek 24,Mon,Away,L,0,1,Palmeiras,51.0,26440.0,Wilson,4-4-1-1,4-3-3,Dewson Fernando Freitas da Silva,Match Report,,2017,brasileirao,24,2017 Coritiba,5,2,40.0,0.0,0.0,
2017-09-24,16:00,Série A,Matchweek 25,Sun,Home,L,2,3,Botafogo (RJ),51.0,8315.0,Werley,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,,2017,brasileirao,24,2017 Coritiba,15,4,26.7,0.13,0.5,
2017-09-30,16:00,Série A,Matchweek 26,Sat,Away,D,1,1,Bahia,46.0,20860.0,Werley,4-2-3-1,4-2-3-1,Pericles Bassols Pegado Cortez,Match Report,,2017,brasileirao,24,2017 Coritiba,12,2,16.7,0.08,0.5,
2017-10-11,21:00,Série A,Matchweek 27,Wed,Away,L,1,3,Corinthians,43.0,36439.0,Werley,4-1-4-1,4-2-3-1,Claudio Francisco Lima e Silva,Match Report,,2017,brasileirao,24,2017 Coritiba,11,4,36.4,0.09,0.25,
2017-10-15,19:00,Série A,Matchweek 28,Sun,Home,L,0,1,Grêmio,55.0,10814.0,Werley,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,,2017,brasileirao,24,2017 Coritiba,12,4,33.3,0.0,0.0,
2017-10-18,19:30,Série A,Matchweek 29,Wed,Home,W,1,0,Cruzeiro,36.0,6470.0,Werley,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,,2017,brasileirao,24,2017 Coritiba,17,3,17.6,0.0,0.0,
2017-10-21,17:00,Série A,Matchweek 30,Sat,Away,D,1,1,Vasco da Gama,53.0,30351.0,Werley,4-2-3-1,4-4-1-1,Raphael Claus,Match Report,,2017,brasileirao,24,2017 Coritiba,7,2,28.6,0.14,0.5,
2017-10-29,17:00,Série A,Matchweek 31,Sun,Away,W,4,3,Sport Recife,42.0,8856.0,Werley,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2017,brasileirao,24,2017 Coritiba,15,11,73.3,0.27,0.36,
2017-11-04,21:00,Série A,Matchweek 32,Sat,Home,W,4,0,Avaí,48.0,19121.0,Werley,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,,2017,brasileirao,24,2017 Coritiba,15,7,46.7,0.2,0.43,
2017-11-09,21:00,Série A,Matchweek 33,Thu,Away,D,2,2,Fluminense,39.0,10908.0,Werley,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,2017,brasileirao,24,2017 Coritiba,15,6,40.0,0.13,0.33,
2017-11-12,19:00,Série A,Matchweek 34,Sun,Home,D,1,1,Ponte Preta,60.0,19719.0,Werley,4-2-3-1,4-1-4-1,Elmo Alves Resende Cunha,Match Report,,2017,brasileirao,24,2017 Coritiba,9,3,33.3,0.11,0.33,
2017-11-16,21:00,Série A,Matchweek 35,Thu,Home,W,1,0,Flamengo,32.0,14821.0,Werley,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,,2017,brasileirao,24,2017 Coritiba,5,1,20.0,0.2,1.0,
2017-11-19,19:00,Série A,Matchweek 36,Sun,Away,L,0,3,Atlético Mineiro,52.0,8184.0,Werley,4-2-3-1,4-2-3-1,Sandro Ricci,Match Report,,2017,brasileirao,24,2017 Coritiba,11,3,27.3,0.0,0.0,
2017-11-26,17:00,Série A,Matchweek 37,Sun,Home,L,1,2,São Paulo,37.0,32739.0,Werley,4-2-3-1,4-3-3,Anderson Daronco,Match Report,,2017,brasileirao,24,2017 Coritiba,12,7,58.3,0.0,0.0,
2017-12-03,17:00,Série A,Matchweek 38,Sun,Away,L,1,2,Chapecoense,52.0,12913.0,Wilson,4-2-3-1,4-1-4-1,Luiz Flavio De Oliveira,Match Report,,2017,brasileirao,24,2017 Coritiba,13,4,30.8,0.08,0.25,
2017-05-14,16:00,Série A,Matchweek 1,Sun,Home,D,0,0,Vitória,38.0,4666.0,Marquinhos,4-2-3-1,4-2-3-1,Felipe Gomes da Silva,Match Report,,2017,brasileirao,24,2017 Avaí,12,2,16.7,0.0,0.0,
2017-05-22,20:00,Série A,Matchweek 2,Mon,Away,L,0,2,São Paulo,45.0,12427.0,Marquinhos,4-2-3-1,4-3-2-1,Caio Max Augusto Vieira,Match Report,,2017,brasileirao,24,2017 Avaí,8,0,0.0,0.0,,
2017-05-29,20:00,Série A,Matchweek 3,Mon,Away,L,0,2,Chapecoense,43.0,6188.0,Marquinhos,4-2-3-1,4-1-4-1,Marcelo de Lima Henrique,Match Report,,2017,brasileirao,24,2017 Avaí,11,3,27.3,0.0,0.0,
2017-06-04,11:00,Série A,Matchweek 4,Sun,Home,W,1,0,Sport Recife,35.0,4646.0,Marquinhos,4-2-3-1,4-2-3-1,Wagner Reway,Match Report,,2017,brasileirao,24,2017 Avaí,7,1,14.3,0.14,1.0,
2017-06-07,19:30,Série A,Matchweek 5,Wed,Away,L,0,1,Atlético Mineiro,46.0,12648.0,Marquinhos,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,,2017,brasileirao,24,2017 Avaí,13,4,30.8,0.0,0.0,
2017-06-11,16:00,Série A,Matchweek 6,Sun,Home,D,1,1,Flamengo,39.0,13448.0,Marquinhos,4-2-3-1,4-2-3-1,Paulo Henrique Schleinch Vollkopf,Match Report,,2017,brasileirao,24,2017 Avaí,12,1,8.3,0.08,1.0,
2017-06-14,19:30,Série A,Matchweek 7,Wed,Away,L,1,3,Atl Goianiense,53.0,2572.0,Betão,4-1-4-1,4-2-3-1,Leandro Bizzio Marinho,Match Report,,2017,brasileirao,24,2017 Avaí,3,1,33.3,0.33,1.0,
2017-06-17,19:00,Série A,Matchweek 8,Sat,Away,L,0,1,Vasco da Gama,51.0,10993.0,Marquinhos,4-2-3-1,4-2-3-1,Rafael Traci,Match Report,,2017,brasileirao,24,2017 Avaí,11,4,36.4,0.0,0.0,
2017-06-21,21:45,Série A,Matchweek 9,Wed,Home,L,0,3,Fluminense,49.0,5239.0,Marquinhos,4-2-3-1,4-2-3-1,Marielson Alves Silva,Match Report,,2017,brasileirao,24,2017 Avaí,13,5,38.5,0.0,0.0,
2017-06-26,20:00,Série A,Matchweek 10,Mon,Away,W,2,0,Botafogo (RJ),27.0,22819.0,Betão,4-2-3-1,4-1-4-1,Caio Max Augusto Vieira,Match Report,,2017,brasileirao,24,2017 Avaí,8,2,25.0,0.25,1.0,
2017-07-02,19:00,Série A,Matchweek 11,Sun,Home,D,0,0,Ponte Preta,44.0,5697.0,Betão,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,,2017,brasileirao,24,2017 Avaí,10,3,30.0,0.0,0.0,
2017-07-09,16:00,Série A,Matchweek 12,Sun,Away,W,2,0,Grêmio,27.0,27222.0,Betão,4-2-3-1,4-2-3-1,Wagner Reway,Match Report,,2017,brasileirao,24,2017 Avaí,8,3,37.5,0.25,0.67,
2017-07-13,21:00,Série A,Matchweek 13,Thu,Home,L,1,4,Coritiba,64.0,6552.0,Marquinhos,4-2-3-1,4-3-3,Raphael Claus,Match Report,,2017,brasileirao,24,2017 Avaí,9,2,22.2,0.11,0.5,
2017-07-16,19:00,Série A,Matchweek 14,Sun,Away,D,1,1,Bahia,33.0,12389.0,Betão,4-2-3-1,4-2-3-1,Eduardo Tomaz De Aquino Valadão,Match Report,,2017,brasileirao,24,2017 Avaí,13,4,30.8,0.08,0.25,
2017-07-19,21:00,Série A,Matchweek 15,Wed,Home,D,0,0,Corinthians,27.0,10671.0,Betão,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,,2017,brasileirao,24,2017 Avaí,13,2,15.4,0.0,0.0,
2017-07-23,16:00,Série A,Matchweek 16,Sun,Home,W,1,0,Cruzeiro,28.0,6590.0,Betão,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,2017,brasileirao,24,2017 Avaí,5,2,40.0,0.2,0.5,
2017-07-29,19:00,Série A,Matchweek 17,Sat,Away,L,0,2,Palmeiras,29.0,33633.0,Betão,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,,2017,brasileirao,24,2017 Avaí,9,1,11.1,0.0,0.0,
2017-08-03,19:30,Série A,Matchweek 18,Thu,Away,L,0,5,Ath Paranaense,38.0,11998.0,Betão,4-2-3-1,4-2-3-1,Leandro Bizzio Marinho,Match Report,,2017,brasileirao,24,2017 Avaí,9,1,11.1,0.0,0.0,
2017-08-06,19:00,Série A,Matchweek 19,Sun,Home,D,0,0,Santos,39.0,5803.0,Betão,4-2-3-1,4-2-3-1,Pablo Dos Santos Alves,Match Report,,2017,brasileirao,24,2017 Avaí,12,3,25.0,0.0,0.0,
2017-08-12,19:00,Série A,Matchweek 20,Sat,Away,W,1,0,Vitória,40.0,10981.0,Betão,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,2017,brasileirao,24,2017 Avaí,8,1,12.5,0.13,1.0,
2017-08-20,16:00,Série A,Matchweek 21,Sun,Home,D,1,1,São Paulo,37.0,9006.0,Alemão,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2017,brasileirao,24,2017 Avaí,12,3,25.0,0.0,0.0,
2017-08-27,19:00,Série A,Matchweek 22,Sun,Home,W,1,0,Chapecoense,41.0,5955.0,Betão,4-2-2-2,4-2-3-1,Braulio da Silva Machado,Match Report,,2017,brasileirao,24,2017 Avaí,9,2,22.2,0.11,0.5,
2017-09-10,16:00,Série A,Matchweek 23,Sun,Away,W,1,0,Sport Recife,26.0,8608.0,Betão,4-2-3-1,4-3-3,Wagner do Nascimento Magalhaes,Match Report,,2017,brasileirao,24,2017 Avaí,10,4,40.0,0.1,0.25,
2017-09-17,11:00,Série A,Matchweek 24,Sun,Home,D,1,1,Atlético Mineiro,33.0,9201.0,Betão,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,,2017,brasileirao,24,2017 Avaí,10,3,30.0,0.1,0.33,
2017-09-23,19:00,Série A,Matchweek 25,Sat,Away,D,1,1,Flamengo,31.0,9584.0,Betão,4-2-3-1,4-2-3-1,Claudio Francisco Lima e Silva,Match Report,,2017,brasileirao,24,2017 Avaí,11,5,45.5,0.09,0.2,
2017-10-01,16:00,Série A,Matchweek 26,Sun,Home,L,0,2,Atl Goianiense,52.0,7872.0,Betão,4-2-2-2,4-2-3-1,Raphael Claus,Match Report,,2017,brasileirao,24,2017 Avaí,8,1,12.5,0.0,0.0,
2017-10-11,21:45,Série A,Matchweek 27,Wed,Home,L,1,2,Vasco da Gama,61.0,8952.0,Betão,4-2-3-1,4-2-3-1,Wagner Reway,Match Report,,2017,brasileirao,24,2017 Avaí,19,5,26.3,0.05,0.2,
2017-10-15,17:00,Série A,Matchweek 28,Sun,Away,L,0,1,Fluminense,50.0,18006.0,Betão,4-4-1-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,2017,brasileirao,24,2017 Avaí,6,2,33.3,0.0,0.0,
2017-10-18,21:45,Série A,Matchweek 29,Wed,Home,D,1,1,Botafogo (RJ),41.0,5156.0,Betão,4-2-3-1,4-4-1-1,Rafael Traci,Match Report,,2017,brasileirao,24,2017 Avaí,16,5,31.3,0.0,0.0,
2017-10-22,19:00,Série A,Matchweek 30,Sun,Away,W,2,1,Ponte Preta,31.0,4009.0,Marquinhos,4-2-3-1,4-1-4-1,Leandro Pedro Vuaden,Match Report,,2017,brasileirao,24,2017 Avaí,11,3,27.3,0.09,0.33,
2017-10-29,19:00,Série A,Matchweek 31,Sun,Home,D,2,2,Grêmio,53.0,9880.0,Marquinhos,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,2017,brasileirao,24,2017 Avaí,21,7,33.3,0.1,0.29,
2017-11-04,21:00,Série A,Matchweek 32,Sat,Away,L,0,4,Coritiba,52.0,19121.0,Marquinhos,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,,2017,brasileirao,24,2017 Avaí,7,2,28.6,0.0,0.0,
2017-11-08,19:30,Série A,Matchweek 33,Wed,Home,L,1,2,Bahia,45.0,4412.0,Marquinhos,4-2-3-1,4-2-3-1,Pericles Bassols Pegado Cortez,Match Report,,2017,brasileirao,24,2017 Avaí,21,5,23.8,0.05,0.2,
2017-11-11,19:00,Série A,Matchweek 34,Sat,Away,L,0,1,Corinthians,34.0,42732.0,Marquinhos,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,2017,brasileirao,24,2017 Avaí,7,2,28.6,0.0,0.0,
2017-11-15,19:30,Série A,Matchweek 35,Wed,Away,D,2,2,Cruzeiro,38.0,9259.0,Marquinhos,4-2-4-0,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2017,brasileirao,24,2017 Avaí,9,3,33.3,0.11,0.33,
2017-11-20,20:00,Série A,Matchweek 36,Mon,Home,W,2,1,Palmeiras,29.0,11082.0,Marquinhos,4-2-3-1,4-3-3,Ricardo Marques Ribeiro,Match Report,,2017,brasileirao,24,2017 Avaí,9,4,44.4,0.11,0.25,
2017-11-26,17:00,Série A,Matchweek 37,Sun,Home,W,1,0,Ath Paranaense,37.0,13394.0,Marquinhos,4-2-4-0,4-2-3-1,Wilton Sampaio,Match Report,,2017,brasileirao,24,2017 Avaí,13,5,38.5,0.08,0.2,
2017-12-03,17:00,Série A,Matchweek 38,Sun,Away,D,1,1,Santos,44.0,7639.0,Marquinhos,4-2-4-0,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,2017,brasileirao,24,2017 Avaí,14,4,28.6,0.07,0.25,
2017-04-05,19:15,Sudamericana,First stage,Wed,Home,D,0,0,ar Gimnasia–LP,,6432.0,Fernando Bob,4-4-2,4-4-2,Gustavo Murillo,Match Report,Leg 1 of 2,2017,brasileirao,24,2017 Ponte Preta,0,0,,,,
2017-05-09,21:45,Sudamericana,First stage,Tue,Away,D,1,1,ar Gimnasia–LP,,,Fernando Bob,4-2-3-1,4-4-2,Esteban Ostojich,Match Report,Leg 2 of 2; Ponte Preta won,2017,brasileirao,24,2017 Ponte Preta,0,0,,,,
2017-05-14,16:00,Série A,Matchweek 1,Sun,Home,W,4,0,Sport Recife,51.0,3104.0,Aranha,4-2-3-1,4-2-3-1,Marcos Mateus Pereira,Match Report,,2017,brasileirao,24,2017 Ponte Preta,11,6,54.5,0.27,0.5,
2017-05-21,18:00,Série A,Matchweek 2,Sun,Away,L,0,2,Botafogo (RJ),60.0,9160.0,Fernando Bob,4-4-2,4-4-1-1,Rafael Traci,Match Report,,2017,brasileirao,24,2017 Ponte Preta,14,4,28.6,0.0,0.0,
2017-05-28,11:00,Série A,Matchweek 3,Sun,Away,D,2,2,Atlético Mineiro,33.0,19553.0,Aranha,5-4-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,2017,brasileirao,24,2017 Ponte Preta,16,5,31.3,0.13,0.4,
2017-06-04,16:00,Série A,Matchweek 4,Sun,Home,W,1,0,São Paulo,45.0,6246.0,Wendel Geraldo,4-2-3-1,3-4-3,Rodolpho Toski Marques,Match Report,,2017,brasileirao,24,2017 Ponte Preta,9,5,55.6,0.11,0.2,
2017-06-08,19:30,Série A,Matchweek 5,Thu,Away,L,0,3,Atl Goianiense,63.0,2862.0,Wendel Geraldo,4-3-1-2,4-1-4-1,Pericles Bassols Pegado Cortez,Match Report,,2017,brasileirao,24,2017 Ponte Preta,10,4,40.0,0.0,0.0,
2017-06-11,16:00,Série A,Matchweek 6,Sun,Home,W,3,2,Chapecoense,35.0,4105.0,Wendel Geraldo,4-2-3-1,4-1-4-1,Dewson Fernando Freitas da Silva,Match Report,,2017,brasileirao,24,2017 Ponte Preta,5,3,60.0,0.6,1.0,
2017-06-14,21:00,Série A,Matchweek 7,Wed,Away,L,0,2,Flamengo,44.0,13981.0,Kadu,4-1-3-2,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,2017,brasileirao,24,2017 Ponte Preta,14,3,21.4,0.0,0.0,
2017-06-17,21:00,Série A,Matchweek 8,Sat,Away,D,0,0,Santos,42.0,19984.0,Fernando Bob,4-2-3-1,4-2-3-1,Igor Junior Benevenuto,Match Report,,2017,brasileirao,24,2017 Ponte Preta,9,2,22.2,0.0,0.0,
2017-06-22,19:30,Série A,Matchweek 9,Thu,Home,W,1,0,Cruzeiro,51.0,4707.0,Fernando Bob,4-2-3-1,4-2-3-1,Grazianni Maciel Rocha,Match Report,,2017,brasileirao,24,2017 Ponte Preta,6,1,16.7,0.0,0.0,
2017-06-25,16:00,Série A,Matchweek 10,Sun,Home,L,1,2,Palmeiras,55.0,6051.0,Fernando Bob,4-2-3-1,4-1-4-1,Wagner Reway,Match Report,,2017,brasileirao,24,2017 Ponte Preta,8,1,12.5,0.13,1.0,
2017-06-29,19:15,Sudamericana,Second stage,Thu,Home,W,1,0,py Sol de América,71.0,,Fernando Bob,4-2-3-1,4-4-2,José Argote,Match Report,Leg 1 of 2,2017,brasileirao,24,2017 Ponte Preta,18,3,16.7,0.06,0.33,
2017-07-02,19:00,Série A,Matchweek 11,Sun,Away,D,0,0,Avaí,56.0,5697.0,Fernando Bob,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,,2017,brasileirao,24,2017 Ponte Preta,16,3,18.8,0.0,0.0,
2017-07-08,19:00,Série A,Matchweek 12,Sat,Away,L,0,2,Corinthians,51.0,32877.0,Fernando Bob,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,2017,brasileirao,24,2017 Ponte Preta,19,5,26.3,0.0,0.0,
2017-07-12,19:30,Série A,Matchweek 13,Wed,Home,L,0,3,Bahia,66.0,4181.0,Fernando Bob,4-2-3-1,4-2-3-1,Rafael Traci,Match Report,,2017,brasileirao,24,2017 Ponte Preta,27,9,33.3,0.0,0.0,
2017-07-16,16:00,Série A,Matchweek 14,Sun,Away,L,1,3,Grêmio,39.0,19292.0,Fernando Bob,5-3-2,4-2-3-1,Claudio Francisco Lima e Silva,Match Report,,2017,brasileirao,24,2017 Ponte Preta,9,3,33.3,0.0,0.0,
2017-07-19,21:00,Série A,Matchweek 15,Wed,Home,W,4,0,Coritiba,46.0,3832.0,Fernando Bob,4-2-3-1,4-1-4-1,Rodrigo Batista Raposo,Match Report,,2017,brasileirao,24,2017 Ponte Preta,13,7,53.8,0.31,0.57,
2017-07-23,19:00,Série A,Matchweek 16,Sun,Away,W,2,0,Ath Paranaense,29.0,13661.0,Rodrigo,4-2-3-1,4-2-3-1,Pablo Dos Santos Alves,Match Report,,2017,brasileirao,24,2017 Ponte Preta,4,2,50.0,0.25,0.5,
2017-07-26,18:15,Sudamericana,Second stage,Wed,Away,W,3,1,py Sol de América,48.0,,Emerson Sheik,4-2-3-1,4-2-3-1,Wilson Lamouroux,Match Report,Leg 2 of 2; Ponte Preta won,2017,brasileirao,24,2017 Ponte Preta,13,7,53.8,0.15,0.29,
2017-08-02,21:00,Série A,Matchweek 18,Wed,Away,L,1,3,Vitória,58.0,8433.0,Rodrigo,4-3-3,4-2-3-1,André Luiz de Freitas Castro,Match Report,,2017,brasileirao,24,2017 Ponte Preta,12,5,41.7,0.08,0.2,
2017-08-06,19:00,Série A,Matchweek 19,Sun,Home,D,0,0,Vasco da Gama,50.0,6310.0,Rodrigo,4-2-3-1,4-3-2-1,Sandro Ricci,Match Report,,2017,brasileirao,24,2017 Ponte Preta,12,3,25.0,0.0,0.0,
2017-08-09,20:00,Série A,Matchweek 17,Wed,Home,D,0,0,Fluminense,46.0,5977.0,Aranha,4-1-3-2,4-1-4-1,Heber Roberto Lopes,Match Report,,2017,brasileirao,24,2017 Ponte Preta,15,3,20.0,0.0,0.0,
2017-08-13,16:00,Série A,Matchweek 20,Sun,Away,D,0,0,Sport Recife,29.0,12967.0,Rodrigo,4-4-2,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2017,brasileirao,24,2017 Ponte Preta,9,5,55.6,0.0,0.0,
2017-08-20,16:00,Série A,Matchweek 21,Sun,Home,W,2,1,Botafogo (RJ),51.0,3208.0,Emerson Sheik,4-1-4-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,2017,brasileirao,24,2017 Ponte Preta,12,6,50.0,0.17,0.33,
2017-08-27,16:00,Série A,Matchweek 22,Sun,Home,L,1,2,Atlético Mineiro,42.0,5779.0,Fernando Bob,4-3-3,4-2-3-1,Rodolpho Toski Marques,Match Report,,2017,brasileirao,24,2017 Ponte Preta,11,6,54.5,0.09,0.17,
2017-09-09,19:00,Série A,Matchweek 23,Sat,Away,D,2,2,São Paulo,54.0,42724.0,Fernando Bob,4-1-4-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,,2017,brasileirao,24,2017 Ponte Preta,13,6,46.2,0.08,0.17,
2017-09-13,19:15,Sudamericana,Round of 16,Wed,Away,L,1,3,br Sport Recife,53.0,,Fernando Bob,4-1-4-1,4-4-2,Gustavo Murillo,Match Report,Leg 1 of 2,2017,brasileirao,24,2017 Ponte Preta,2,1,50.0,0.5,1.0,
2017-09-16,21:00,Série A,Matchweek 24,Sat,Home,L,1,3,Atl Goianiense,55.0,5264.0,Emerson Sheik,4-2-3-1,4-3-3,Braulio da Silva Machado,Match Report,,2017,brasileirao,24,2017 Ponte Preta,14,4,28.6,0.07,0.25,
2017-09-20,19:15,Sudamericana,Round of 16,Wed,Home,W,1,0,br Sport Recife,39.0,,Marllon Borges,4-2-3-1,4-2-3-1,Roddy Zambrano,Match Report,Leg 2 of 2; Sport Recife won,2017,brasileirao,24,2017 Ponte Preta,15,5,33.3,0.07,0.2,
2017-09-24,16:00,Série A,Matchweek 25,Sun,Away,L,0,1,Chapecoense,57.0,9980.0,Fernando Bob,4-1-4-1,4-1-4-1,Jean Pierre Goncalves Lima,Match Report,,2017,brasileirao,24,2017 Ponte Preta,10,2,20.0,0.0,0.0,
2017-10-02,20:00,Série A,Matchweek 26,Mon,Home,W,1,0,Flamengo,31.0,11133.0,Aranha,4-1-4-1,4-2-3-1,Igor Junior Benevenuto,Match Report,,2017,brasileirao,24,2017 Ponte Preta,6,3,50.0,0.17,0.33,
