season,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK,Matches,league_name,league_id,team_name,team_id,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,xG_90,xAG_90,xG+xAG,npxG_90,npxG+xAG_90
2015-2016,Giacomo Bonaventura,it ITA,"MF,FW",25.0,33.0,31.0,2840.0,31.6,6.0,8.0,14.0,6.0,0.0,0.0,8.0,0.0,0.19,0.25,0.44,0.19,0.44,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Riccardo Montolivo,it ITA,MF,30.0,31.0,31.0,2680.0,29.8,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Gianluigi Donnarumma,it ITA,GK,16.0,30.0,30.0,2628.0,29.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Ignazio Abate,it ITA,DF,28.0,27.0,27.0,2248.0,25.0,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Luca Antonelli,it ITA,DF,28.0,28.0,25.0,2338.0,26.0,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,0.12,0.04,0.15,0.12,0.15,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Alex,br BRA,DF,33.0,25.0,24.0,2091.0,23.2,3.0,1.0,4.0,3.0,0.0,0.0,5.0,0.0,0.13,0.04,0.17,0.13,0.17,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Juraj Kucka,sk SVK,MF,28.0,29.0,24.0,2077.0,23.1,1.0,3.0,4.0,1.0,0.0,0.0,11.0,0.0,0.04,0.13,0.17,0.04,0.17,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Keisuke Honda,jp JPN,MF,29.0,30.0,23.0,1925.0,21.4,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,0.05,0.14,0.19,0.05,0.19,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Mattia De Sciglio,it ITA,DF,22.0,22.0,21.0,1840.0,20.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Andrea Bertolacci,it ITA,MF,24.0,27.0,21.0,1805.0,20.1,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.05,0.05,0.1,0.05,0.1,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,M'Baye Niang,sn SEN,FW,20.0,16.0,15.0,1147.0,12.7,5.0,4.0,9.0,3.0,2.0,2.0,1.0,0.0,0.39,0.31,0.71,0.24,0.55,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Cristián Zapata,co COL,DF,28.0,16.0,14.0,1335.0,14.8,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Luiz Adriano,br BRA,FW,28.0,26.0,12.0,1194.0,13.3,4.0,0.0,4.0,3.0,1.0,1.0,4.0,0.0,0.3,0.0,0.3,0.23,0.23,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Mario Balotelli,it ITA,FW,24.0,20.0,8.0,837.0,9.3,1.0,1.0,2.0,1.0,0.0,1.0,6.0,0.0,0.11,0.11,0.22,0.11,0.22,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Alessio Cerci,it ITA,"FW,MF",28.0,13.0,8.0,757.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Diego López,es ESP,GK,33.0,8.0,8.0,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Nigel de Jong,nl NED,MF,30.0,5.0,5.0,370.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Andrea Poli,it ITA,MF,25.0,18.0,4.0,581.0,6.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0.15,0.0,0.15,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Philippe Mexès,fr FRA,DF,33.0,5.0,4.0,401.0,4.5,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.22,0.0,0.22,0.22,0.22,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Davide Calabria,it ITA,DF,18.0,6.0,3.0,372.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,José Mauri,it ITA,MF,19.0,5.0,3.0,245.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Jérémy Ménez,fr FRA,FW,28.0,10.0,2.0,296.0,3.3,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.61,0.0,0.61,0.3,0.3,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Rodrigo Ely,br BRA,DF,21.0,3.0,2.0,172.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Kevin-Prince Boateng,gh GHA,MF,28.0,11.0,1.0,200.0,2.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.45,0.0,0.45,0.45,0.45,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Manuel Locatelli,it ITA,MF,17.0,2.0,1.0,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Antonio Nocerino,it ITA,MF,30.0,2.0,1.0,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Suso,es ESP,MF,21.0,1.0,1.0,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Christian Abbiati,it ITA,GK,38.0,1.0,0.0,72.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Francesco Bordi,it ITA,DF,18.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Ivan De Santis,it ITA,DF,18.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Alessandro Livieri,it ITA,GK,18.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Andrés Llamas,it ITA,DF,17.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Alessandro Matri,it ITA,FW,30.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Gabriel Paletta,it ITA,DF,29.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Stefan Simić,cz CZE,DF,20.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Luca Vido,it ITA,FW,18.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Cristian Zaccardo,it ITA,DF,33.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Squad Total,,,26.4,38.0,418.0,3420.0,38.0,49.0,28.0,77.0,43.0,6.0,7.0,0.0,0.0,1.29,0.74,2.03,1.13,1.87,,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Opponent Total,,,27.3,38.0,418.0,3420.0,38.0,42.0,27.0,69.0,38.0,4.0,5.0,108.0,5.0,1.11,0.71,1.82,1.0,1.71,,serie_a,11,milan,dc56fe14,,,,,,,,,,,,
2015-2016,Marco Parolo,it ITA,MF,30.0,31.0,30.0,2561.0,28.5,3.0,0.0,3.0,3.0,0.0,0.0,9.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Federico Marchetti,it ITA,GK,32.0,29.0,29.0,2547.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Senad Lulić,ba BIH,"DF,MF",29.0,30.0,28.0,2348.0,26.1,3.0,3.0,6.0,3.0,0.0,0.0,10.0,1.0,0.11,0.11,0.23,0.11,0.23,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Antonio Candreva,it ITA,"FW,MF",28.0,30.0,28.0,2187.0,24.3,10.0,3.0,13.0,4.0,6.0,8.0,4.0,0.0,0.41,0.12,0.53,0.16,0.29,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Lucas Biglia,ar ARG,MF,29.0,27.0,26.0,2296.0,25.5,4.0,3.0,7.0,2.0,2.0,2.0,10.0,1.0,0.16,0.12,0.27,0.08,0.2,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Wesley Hoedt,nl NED,DF,21.0,25.0,24.0,2049.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Felipe Anderson,br BRA,"FW,MF",22.0,35.0,21.0,2071.0,23.0,7.0,4.0,11.0,7.0,0.0,0.0,2.0,0.0,0.3,0.17,0.48,0.3,0.48,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Dušan Basta,rs SRB,DF,30.0,23.0,21.0,1815.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Maurício,br BRA,DF,26.0,24.0,19.0,1923.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Santiago Gentiletti,ar ARG,DF,30.0,19.0,19.0,1710.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Sergej Milinković-Savić,rs SRB,MF,20.0,25.0,17.0,1642.0,18.2,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.05,0.0,0.05,0.05,0.05,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Abdoulay Konko,fr FRA,DF,31.0,18.0,17.0,1529.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Danilo Cataldi,it ITA,MF,20.0,20.0,16.0,1346.0,15.0,1.0,3.0,4.0,1.0,0.0,0.0,9.0,1.0,0.07,0.2,0.27,0.07,0.27,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Filip Đorđević,rs SRB,FW,27.0,27.0,16.0,1292.0,14.4,3.0,2.0,5.0,3.0,0.0,0.0,1.0,1.0,0.21,0.14,0.35,0.21,0.35,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Keita Baldé,sn SEN,FW,20.0,31.0,15.0,1777.0,19.7,4.0,2.0,6.0,4.0,0.0,0.0,5.0,0.0,0.2,0.1,0.3,0.2,0.3,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Miroslav Klose,de GER,FW,37.0,24.0,14.0,1357.0,15.1,7.0,7.0,14.0,6.0,1.0,1.0,3.0,0.0,0.46,0.46,0.93,0.4,0.86,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Ogenyi Onazi,ng NGA,MF,22.0,15.0,14.0,1181.0,13.1,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.08,0.08,0.15,0.08,0.15,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Ștefan Radu,ro ROU,DF,28.0,13.0,13.0,1089.0,12.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.08,0.08,0.0,0.08,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Milan Biševac,rs SRB,DF,31.0,11.0,11.0,907.0,10.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Etrit Berisha,al ALB,GK,26.0,11.0,9.0,873.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Alessandro Matri,it ITA,"FW,MF",30.0,19.0,7.0,816.0,9.1,4.0,1.0,5.0,4.0,0.0,0.0,1.0,1.0,0.44,0.11,0.55,0.44,0.55,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Ricardo Kishna,nl NED,"MF,FW",20.0,11.0,7.0,558.0,6.2,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.32,0.0,0.32,0.32,0.32,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Patric,es ESP,DF,22.0,9.0,6.0,583.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Stefano Mauri,it ITA,"MF,FW",35.0,12.0,6.0,505.0,5.6,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.18,0.18,0.36,0.18,0.36,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Edson Braafheid,nl NED,DF,32.0,5.0,3.0,336.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Stefan de Vrij,nl NED,DF,23.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Ravel Morrison,jm JAM,MF,22.0,4.0,0.0,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Luca Germoni,it ITA,DF,17.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Guido Guerrieri,it ITA,GK,19.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Chris Ikonomidis,au AUS,"FW,MF",20.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Kristjan Matosevic,si SVN,GK,18.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Simone Mattia,it ITA,DF,24.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Alessandro Murgia,it ITA,MF,18.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Simone Palombi,it ITA,FW,19.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Franjo Prce,hr CRO,DF,19.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Alessandro Rossi,it ITA,FW,18.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Moustapha Seck,sn SEN,"DF,MF",19.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Squad Total,,,27.6,38.0,418.0,3420.0,38.0,52.0,31.0,83.0,43.0,9.0,11.0,0.0,0.0,1.37,0.82,2.18,1.13,1.95,,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Opponent Total,,,27.1,38.0,418.0,3420.0,38.0,50.0,26.0,76.0,46.0,4.0,8.0,82.0,7.0,1.32,0.68,2.0,1.21,1.89,,serie_a,11,lazio,7213da33,,,,,,,,,,,,
2015-2016,Albano Bizzarri,ar ARG,GK,37.0,35.0,35.0,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,chievo,cc919b35,,,,,,,,,,,,
2015-2016,Lucas Castro,ar ARG,MF,26.0,34.0,32.0,2785.0,30.9,3.0,1.0,4.0,3.0,0.0,0.0,9.0,0.0,0.1,0.03,0.13,0.1,0.13,Matches,serie_a,11,chievo,cc919b35,,,,,,,,,,,,
2015-2016,Valter Birsa,si SVN,"MF,FW",28.0,35.0,32.0,2365.0,26.3,6.0,7.0,13.0,4.0,2.0,3.0,4.0,0.0,0.23,0.27,0.49,0.15,0.42,Matches,serie_a,11,chievo,cc919b35,,,,,,,,,,,,
2015-2016,Massimo Gobbi,it ITA,DF,34.0,34.0,31.0,2788.0,31.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,serie_a,11,chievo,cc919b35,,,,,,,,,,,,
2015-2016,Boštjan Cesar,si SVN,DF,33.0,31.0,30.0,2717.0,30.2,1.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.03,0.0,0.03,0.03,0.03,Matches,serie_a,11,chievo,cc919b35,,,,,,,,,,,,
2015-2016,Përparim Hetemaj,fi FIN,MF,28.0,28.0,26.0,2255.0,25.1,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,serie_a,11,chievo,cc919b35,,,,,,,,,,,,
2015-2016,Fabrizio Cacciatore,it ITA,DF,28.0,29.0,25.0,2313.0,25.7,1.0,3.0,4.0,1.0,0.0,0.0,6.0,0.0,0.04,0.12,0.16,0.04,0.16,Matches,serie_a,11,chievo,cc919b35,,,,,,,,,,,,
2015-2016,Ivan Radovanović,rs SRB,MF,26.0,26.0,25.0,2076.0,23.1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,chievo,cc919b35,,,,,,,,,,,,
2015-2016,Nicola Rigoni,it ITA,MF,24.0,28.0,22.0,1986.0,22.1,3.0,1.0,4.0,3.0,0.0,0.0,7.0,0.0,0.14,0.05,0.18,0.14,0.18,Matches,serie_a,11,chievo,cc919b35,,,,,,,,,,,,
2015-2016,Alessandro Gamberini,it ITA,DF,33.0,22.0,22.0,1809.0,20.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,serie_a,11,chievo,cc919b35,,,,,,,,,,,,
2015-2016,Alberto Paloschi,it ITA,FW,25.0,21.0,19.0,1668.0,18.5,8.0,2.0,10.0,7.0,1.0,3.0,1.0,0.0,0.43,0.11,0.54,0.38,0.49,Matches,serie_a,11,chievo,cc919b35,,,,,,,,,,,,
2015-2016,Riccardo Meggiorini,it ITA,FW,29.0,26.0,19.0,1640.0,18.2,5.0,7.0,12.0,5.0,0.0,0.0,8.0,1.0,0.27,0.38,0.66,0.27,0.66,Matches,serie_a,11,chievo,cc919b35,,,,,,,,,,,,
2015-2016,Nicolas Frey,fr FRA,DF,31.0,19.0,17.0,1484.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,chievo,cc919b35,,,,,,,,,,,,
2015-2016,Dario Dainelli,it ITA,DF,36.0,18.0,15.0,1378.0,15.3,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,serie_a,11,chievo,cc919b35,,,,,,,,,,,,
2015-2016,Roberto Inglese,it ITA,FW,23.0,26.0,14.0,1383.0,15.4,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,0.2,0.07,0.26,0.2,0.26,Matches,serie_a,11,chievo,cc919b35,,,,,,,,,,,,
2015-2016,Sergio Pellissier,it ITA,FW,36.0,19.0,10.0,952.0,10.6,5.0,0.0,5.0,3.0,2.0,2.0,2.0,0.0,0.47,0.0,0.47,0.28,0.28,Matches,serie_a,11,chievo,cc919b35,,,,,,,,,,,,
2015-2016,Giampiero Pinzi,it ITA,MF,34.0,18.0,9.0,994.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,chievo,cc919b35,,,,,,,,,,,,
2015-2016,Nicolás Spolli,ar ARG,DF,32.0,10.0,8.0,770.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,chievo,cc919b35,,,,,,,,,,,,
2015-2016,Antonio Floro Flores,it ITA,"FW,MF",32.0,14.0,8.0,652.0,7.2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches,serie_a,11,chievo,cc919b35,,,,,,,,,,,,
2015-2016,Simone Pepe,it ITA,"MF,FW",31.0,22.0,6.0,798.0,8.9,3.0,3.0,6.0,3.0,0.0,0.0,3.0,1.0,0.34,0.34,0.68,0.34,0.68,Matches,serie_a,11,chievo,cc919b35,,,,,,,,,,,,
2015-2016,Paul-Jose M'Poku,cd COD,"FW,MF",23.0,20.0,6.0,764.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,chievo,cc919b35,,,,,,,,,,,,
2015-2016,Gennaro Sardo,it ITA,DF,36.0,6.0,3.0,331.0,3.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.27,0.0,0.27,0.27,0.27,Matches,serie_a,11,chievo,cc919b35,,,,,,,,,,,,
2015-2016,Andrea Seculin,it ITA,GK,25.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,chievo,cc919b35,,,,,,,,,,,,
2015-2016,Federico Mattiello,it ITA,DF,20.0,1.0,1.0,90.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Matches,serie_a,11,chievo,cc919b35,,,,,,,,,,,,
2015-2016,Filippo Costa,it ITA,"DF,MF",20.0,6.0,0.0,134.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,chievo,cc919b35,,,,,,,,,,,,
2015-2016,Nikola Ninković,rs SRB,"FW,MF",20.0,1.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,serie_a,11,chievo,cc919b35,,,,,,,,,,,,
2015-2016,Cristiano Biraghi,it ITA,"DF,MF",22.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,chievo,cc919b35,,,,,,,,,,,,
2015-2016,Walter Bressan,it ITA,GK,34.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,chievo,cc919b35,,,,,,,,,,,,
2015-2016,Anders Christiansen,dk DEN,MF,25.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,chievo,cc919b35,,,,,,,,,,,,
2015-2016,Alessandro Confente,it ITA,GK,17.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,chievo,cc919b35,,,,,,,,,,,,
2015-2016,Filippo Damian,it ITA,MF,19.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,chievo,cc919b35,,,,,,,,,,,,
2015-2016,Fabio Depaoli,it ITA,"DF,MF",18.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,chievo,cc919b35,,,,,,,,,,,,
2015-2016,Mariano Julio Izco,ar ARG,MF,32.0,0.0,0.0,,,,,,,,,,,,,,,,Matches,serie_a,11,chievo,cc919b35,,,,,,,,,,,,
2015-2016,Squad Total,,,30.5,38.0,418.0,3420.0,38.0,42.0,28.0,70.0,37.0,5.0,8.0,0.0,0.0,1.11,0.74,1.84,0.97,1.71,,serie_a,11,chievo,cc919b35,,,,,,,,,,,,
2015-2016,Opponent Total,,,27.0,38.0,418.0,3420.0,38.0,43.0,31.0,74.0,41.0,2.0,4.0,92.0,9.0,1.13,0.82,1.95,1.08,1.89,,serie_a,11,chievo,cc919b35,,,,,,,,,,,,
2015-2016,Mário Rui,pt POR,DF,24.0,36.0,36.0,3240.0,36.0,0.0,2.0,2.0,0.0,0.0,0.0,7.0,1.0,0.0,0.06,0.06,0.0,0.06,Matches,serie_a,11,empoli,a3d88bd8,,,,,,,,,,,,
2015-2016,Piotr Zieliński,pl POL,MF,21.0,35.0,35.0,3026.0,33.6,5.0,4.0,9.0,5.0,0.0,0.0,6.0,1.0,0.15,0.12,0.27,0.15,0.27,Matches,serie_a,11,empoli,a3d88bd8,,,,,,,,,,,,
2015-2016,Massimo Maccarone,it ITA,FW,35.0,37.0,35.0,2745.0,30.5,13.0,5.0,18.0,12.0,1.0,1.0,4.0,0.0,0.43,0.16,0.59,0.39,0.56,Matches,serie_a,11,empoli,a3d88bd8,,,,,,,,,,,,
